{:generation 0, :program (1 :string_take :string_replace_char false :string_occurencesof_char :string_reverse :integer_add :string_parse_to_chars :in2 true "" :string_take :in2 :string_iterate (:integer_add :string_from_char :string_concat 2 :string_indexof_char :integer_subtract :string_from_char :string_nth :string_nth :string_contains :string_replace_char :string_length :boolean_not :boolean_and 2 :string_contains "abcdefghijklmnopqrstuvwxyz" :boolean_not :string_remove_char :string_replace_char :string_contains :boolean_or :string_contains 2 :string_eq)), :runtime (0.0031701120000000014 0.003194880000000001 0.0030761440000000016 0.003177440000000001 0.003162472000000001 0.003103856 0.0032259880000000025), :total-error 2, :amalgamated-error 2.022110892}
{:generation 157, :program (:in2 :boolean_and :string_iterate (false :string_butlast :integer_mult :integer_add 2 false :integer_quot :string_remove_char :string_parse_to_chars :string_contains_char :string_take false :string_concat :string_nth false 2 false :string_occurencesof_char :string_remove_char :in2 false :integer_subtract :string_indexof_char :integer_quot :string_contains_char :string_contains_char :string_nth :string_occurencesof_char 1 :string_drop :boolean_eq :string_concat :string_drop :string_parse_to_chars :integer_mult :integer_add :integer_quot true :integer_add)), :runtime (0.0031849399999999994 0.0032000800000000023 0.003127516 0.003169100000000002 0.0032200039999999985 0.0031536200000000006 0.0018606679999999983), :total-error 1, :amalgamated-error 1.020915928}
{:generation 158, :program (:in2 :string_iterate (:string_contains :string_iterate (false :string_contains :string_occurencesof_char :integer_eq :string_remove_char 0 :string_concat :string_remove_char :integer_quot :integer_subtract :string_iterate (false :string_eq :string_take :string_contains false :string_replace_char :boolean_or :string_contains :integer_mult :string_replace_char :string_contains_char :string_butlast 2 :string_concat :string_length :string_drop :string_take :string_eq :string_remove_char :string_length true true true :integer_subtract :integer_subtract true :string_indexof_char)))), :runtime (0.003213756 0.003108072000000001 0.003163048000000001 0.0030962120000000005 0.003203308000000001 0.0032113319999999995 0.037719619999999995), :total-error 1, :amalgamated-error 1.056715348}
{:generation 159, :program (:string_butlast :in2 false :string_iterate (:integer_eq :boolean_not :string_nth :string_drop :boolean_and :string_contains :string_drop :string_remove_char :in1 false false :string_concat 1 false :string_eq 0 :integer_mult :string_occurencesof_char :integer_eq :string_contains_char :boolean_and :string_eq :string_rest :string_length :string_occurencesof_char 0 :string_butlast false :string_concat :integer_subtract :boolean_or :string_concat 2 :string_from_char :string_take true :string_eq true)), :runtime (0.003245520000000001 0.0032215359999999997 0.0031625560000000013 0.003184592000000004 0.0031579039999999965 0.0031612160000000005 0.0031656559999999998), :total-error 1, :amalgamated-error 1.02229898}
{:generation 160, :program (:in2 :string_iterate (0 :string_iterate (:string_iterate (:string_butlast :integer_mult 0 :string_remove_char false 2 :string_drop false :string_take 1 1 :integer_add :string_rest false :string_occurencesof_char :string_occurencesof_char :string_length :string_replace_char :string_indexof_char :integer_mult :string_occurencesof_char :string_contains_char :string_eq :boolean_not true true :integer_mult false :string_contains 0 :string_contains true :integer_eq true)))), :runtime (0.0032977320000000016 0.0033109760000000006 0.003229696000000001 0.003337256000000002 0.0032817240000000015 0.0032593199999999974 0.003265596), :total-error 1, :amalgamated-error 1.0229823}
{:generation 161, :program (:in2 :string_iterate (false :string_occurencesof_char :string_iterate (:string_contains :string_contains_char :string_eq :string_drop :integer_add :string_drop :string_contains :string_length :string_contains_char false :string_concat :string_rest :string_take false false :string_concat 2 :string_length :string_occurencesof_char :string_occurencesof_char 0 :string_length :string_nth :string_length :in1 "abcdefghijklmnopqrstuvwxyz" :string_length :string_remove_char true :exec_if (:string_rest :string_take true :integer_subtract :string_length true true) ()))), :runtime (0.0031799079999999987 0.00317478 0.0031694080000000007 0.0031304759999999992 0.003092448 0.0031753320000000003 0.0076099159999999996), :total-error 1, :amalgamated-error 1.026532268}
{:generation 162, :program (:in2 :string_iterate (:string_iterate (:string_iterate (false false false :string_butlast :string_butlast false :string_contains :string_take :string_eq :string_nth :string_take false :string_occurencesof_char :string_remove_char :string_contains :string_occurencesof_char :integer_mult :string_iterate (:string_parse_to_chars :boolean_and :string_drop :integer_eq :string_length :string_contains :integer_eq :integer_add :string_length :string_replace_char :string_indexof_char :string_concat true :integer_subtract :string_length false :string_concat true 2))))), :runtime (0.0031150680000000025 0.001902256 0.0018870919999999986 0.0018937640000000007 0.0018714440000000005 0.0018822400000000012 0.0018293360000000006), :total-error 1, :amalgamated-error 1.0143812}
{:generation 163, :program (:in2 :string_iterate (:string_iterate (:string_indexof_char :string_drop false :integer_eq :string_occurencesof_char :integer_eq :string_indexof_char false :string_drop :in1 false :string_drop :integer_add :string_take :string_take :string_eq :string_butlast :string_contains :string_replace_char :integer_subtract :string_butlast :string_remove_char :string_indexof_char :integer_mult false :string_length :string_contains :string_contains false :string_butlast :string_eq :boolean_eq :boolean_not :string_eq true true) :string_indexof_char)), :runtime (0.0031667440000000013 0.0031849280000000014 0.0018382919999999987 0.0018455599999999993 0.00184268 0.0018627519999999996 0.002050892), :total-error 1, :amalgamated-error 1.015791848}
{:generation 164, :program (:in2 :string_iterate (:string_remove_char :string_from_char :string_nth :string_take false :string_reverse :boolean_eq false 0 2 false 2 :in1 :string_contains_char :string_remove_char :string_parse_to_chars "" :string_take :string_occurencesof_char :string_concat :string_take :integer_eq :integer_mult :string_contains :boolean_or :integer_add :string_parse_to_chars :integer_eq :boolean_and :string_length 2 :string_length :string_length true :integer_mult :string_remove_char true :string_indexof_char :integer_add)), :runtime (0.003138187999999999 0.0031614119999999997 0.0031951479999999997 0.0031637040000000007 0.003142148000000001 0.003149972 0.0031650640000000004), :total-error 1, :amalgamated-error 1.022115636}
{:generation 165, :program (:in2 :boolean_not :string_iterate (:string_iterate (:string_iterate (false false :string_rest :string_butlast false :string_contains :string_contains :string_take :string_nth :string_length 1 :string_occurencesof_char :string_butlast :string_eq :string_contains_char :integer_add :string_iterate (:string_parse_to_chars :boolean_and :boolean_or :integer_eq :string_length :string_contains :integer_eq :integer_eq :string_length :integer_mult :string_indexof_char :string_contains_char :string_reverse :integer_subtract :string_contains :string_take :string_concat :string_butlast true true))))), :runtime (0.0030890880000000016 0.0031961439999999997 0.0031637080000000003 0.003204136000000002 0.0031203200000000024 0.003143472 0.003198959999999998), :total-error 1, :amalgamated-error 1.022115828}
{:generation 166, :program (:in2 :string_iterate (:string_iterate (:string_occurencesof_char :string_nth :string_eq false false :boolean_and :integer_quot :string_occurencesof_char 1 2 false false :string_contains 1 false :boolean_or :string_length :string_drop :string_concat :string_parse_to_chars :string_occurencesof_char :string_length :string_eq :string_replace_char :integer_quot :string_indexof_char :integer_eq :string_rest :string_eq :string_concat :boolean_and :integer_quot :string_length :boolean_and :string_take 2 :integer_subtract true true))), :runtime (0.0018323280000000013 0.003121168 0.0031705520000000027 0.0031425960000000005 0.003113856 0.003084731999999998 0.0018870239999999995), :total-error 1, :amalgamated-error 1.019352256}
{:generation 167, :program (:in2 :string_iterate (false :string_reverse :integer_mult :boolean_eq false :boolean_not :string_contains :boolean_and :string_remove_char false :string_contains_char :string_replace_char :string_nth :string_reverse :string_rest :integer_mult false :string_eq :string_eq :string_replace_char :string_eq :string_replace_char :integer_add 1 :string_rest :string_replace_char :string_contains :string_length :integer_mult :string_nth :string_contains_char true :string_contains_char 1 :integer_subtract :string_length :string_indexof_char :string_indexof_char :string_from_char true :string_eq)), :runtime (0.0031844760000000016 0.0031505079999999985 0.003121804 0.0031789599999999998 0.0031615519999999998 0.0031523360000000012 0.003236316000000001), :total-error 1, :amalgamated-error 1.022185952}
{:generation 168, :program (:in2 :string_iterate (false false :string_occurencesof_char false false :string_contains_char false :string_contains 1 false :string_remove_char :string_reverse 2 :string_take 1 false :string_contains :string_length :string_occurencesof_char :string_parse_to_chars :string_parse_to_chars :string_occurencesof_char 0 :integer_add :integer_add :string_replace_char :string_remove_char :string_iterate (:integer_eq :string_eq :string_indexof_char :string_from_char :string_length :integer_eq true true 2 :integer_subtract :integer_subtract true))), :runtime (0.003075991999999999 0.0031048320000000005 0.0031498640000000014 0.003146699999999999 0.003168244 0.003196560000000001 0.0031558079999999995), :total-error 1, :amalgamated-error 1.021998}
{:generation 169, :program (:in2 1 :string_iterate (:string_iterate (:exec_if (false :string_concat false :string_nth :string_contains :string_from_char false :boolean_eq :integer_eq :integer_add :string_remove_char 1 false :string_reverse false :string_take 2 false true false false :integer_add :string_concat :in1 :string_butlast :string_from_char :string_length :string_indexof_char :boolean_not :string_length false :string_contains true :string_parse_to_chars true) ()))), :runtime (0.0032461600000000005 0.0031691079999999977 0.003217856000000001 0.0030827759999999984 0.0032388840000000005 0.003193651999999999 0.003114240000000001), :total-error 1, :amalgamated-error 1.022262676}
{:generation 170, :program (:in2 :string_replace_char :string_iterate (:string_iterate (:integer_mult :string_iterate (false 1 2 :string_take :string_drop :string_occurencesof_char :string_contains false :string_parse_to_chars :string_reverse :string_indexof_char :string_butlast :integer_mult :string_occurencesof_char :string_length :string_take :boolean_or :string_parse_to_chars :string_concat :string_contains_char :string_concat :string_eq :boolean_and :integer_quot :string_take :string_remove_char :string_nth :string_nth :integer_eq :string_concat :string_remove_char :integer_eq true false true :string_reverse)))), :runtime (0.0031795519999999987 0.0031028519999999997 0.0031630399999999998 0.003176524000000001 0.003115007999999999 0.0031326600000000024 0.0031486439999999995), :total-error 1, :amalgamated-error 1.02201828}
{:generation 171, :program (:string_rest :in2 :string_iterate (:string_nth :string_iterate (:string_butlast :integer_eq false :string_contains :string_occurencesof_char :string_occurencesof_char :string_contains :string_take :string_reverse false false false :string_take :integer_quot 0 :string_eq :integer_eq :boolean_and :string_eq :string_length :string_length 1 :string_parse_to_chars :boolean_not :boolean_or :boolean_or :integer_mult :string_eq :string_remove_char :boolean_eq :integer_mult :string_contains :string_indexof_char :string_indexof_char :string_length :string_length true :string_concat))), :runtime (0.0031889679999999995 0.0031912199999999994 0.0031451440000000034 0.0025779559999999984 0.003135428 0.0019775079999999993 0.0018342999999999996), :total-error 1, :amalgamated-error 1.019050524}
{:generation 172, :program (:in2 :boolean_and :string_iterate (:string_iterate (:string_iterate (:string_drop :integer_quot :string_drop :boolean_and :string_occurencesof_char false false :string_concat :in2 :string_concat :string_eq :integer_quot :string_eq :boolean_or :string_eq :string_parse_to_chars 0 :string_concat 1 :string_contains :string_length :string_parse_to_chars :integer_eq :integer_eq :integer_eq false :string_contains_char :string_contains :string_parse_to_chars :string_contains_char 1 :string_contains :string_parse_to_chars true :integer_subtract)))), :runtime (0.0032005280000000002 0.003106484000000001 0.0030898839999999985 0.0031742640000000004 0.0032450320000000006 0.0031578520000000014 0.0032561479999999986), :total-error 1, :amalgamated-error 1.022230192}
{:generation 173, :program (:in2 :string_iterate (:exec_if (:string_iterate (:string_iterate (:boolean_eq :string_contains false false :string_concat false false :string_contains :string_reverse :string_length :string_occurencesof_char :string_length :boolean_not :string_eq :string_eq :integer_eq :string_replace_char :string_parse_to_chars :string_parse_to_chars :string_length :string_contains :string_remove_char :integer_add :string_contains "" :string_eq :string_rest :string_drop :string_occurencesof_char :string_take 2 true :integer_mult false true true :string_eq))) ())), :runtime (0.0031560480000000016 0.0032010319999999995 0.0018449079999999993 0.0018473879999999989 0.0020020800000000003 0.0018417999999999993 0.0018413320000000006), :total-error 1, :amalgamated-error 1.015734588}
{:generation 174, :program (:in2 :string_iterate (:string_nth :boolean_not :string_length :boolean_eq :string_indexof_char false :string_replace_char :string_nth :integer_add false :string_drop :integer_add :string_occurencesof_char :integer_mult :string_eq :string_iterate (:string_occurencesof_char :string_replace_char :integer_subtract :string_length :string_drop :string_remove_char :integer_quot :string_occurencesof_char :boolean_or :integer_mult :string_length :string_eq :integer_mult 1 true :string_length :boolean_eq :string_length true true :string_eq :integer_subtract))), :runtime (0.061159019999999994 0.0031631119999999983 0.0030915359999999993 0.0031756919999999995 0.003111627999999997 0.0018857039999999998 0.0018955400000000005), :total-error 1, :amalgamated-error 1.077482232}
{:generation 175, :program (:in2 :integer_mult :integer_mult :string_iterate (:string_eq :string_reverse :boolean_not :string_contains :string_drop :string_contains_char false :string_drop :string_contains_char :string_replace_char :string_occurencesof_char :string_iterate (:boolean_or :string_contains_char :string_eq :string_butlast :string_replace_char :string_replace_char :string_contains 0 1 :string_occurencesof_char :integer_add :string_replace_char :string_parse_to_chars :string_eq :string_iterate (2 :boolean_and :string_remove_char :string_contains_char 1) :integer_eq true true :string_remove_char :string_length))), :runtime (0.0032208080000000012 0.003220719999999999 0.025842280000000006 0.0032591200000000003 0.003146507999999999 0.003186312 0.0031248119999999976), :total-error 1, :amalgamated-error 1.04500056}
{:generation 176, :program (:in2 :integer_quot :string_iterate (:string_remove_char :string_iterate (:string_drop :string_occurencesof_char false :string_nth :string_contains_char false false :string_eq 0 :string_eq false false :string_eq false :string_indexof_char :string_take :string_length 2 :string_from_char :string_length :integer_eq :string_length :string_eq :integer_eq :integer_mult :string_nth :string_remove_char :integer_mult :integer_add true :string_drop :string_contains_char true true :exec_if (:string_length) ()))), :runtime (0.0031659120000000003 0.0032067919999999995 0.0031940080000000012 0.0031302800000000026 0.0031747119999999984 0.0031530360000000006 0.003213224000000003), :total-error 1, :amalgamated-error 1.022237964}
{:generation 177, :program (:in2 :string_iterate (:integer_eq :string_butlast :string_concat false :string_rest :string_reverse :string_parse_to_chars :string_reverse :string_nth :string_reverse false :boolean_not :string_drop false :integer_mult :string_butlast :string_eq :string_reverse false :string_replace_char :string_length :integer_subtract :integer_add :boolean_and :string_drop :integer_subtract :integer_eq :string_contains 2 :integer_eq :string_replace_char :integer_subtract :integer_mult true true :string_contains_char :string_contains :string_length true true true)), :runtime (0.003179388000000003 0.003188012 0.0030918720000000003 0.0031386920000000007 0.003141532 0.0031745159999999983 0.0031522800000000025), :total-error 1, :amalgamated-error 1.022066292}
{:generation 178, :program (:in2 :string_iterate (:string_iterate (:string_iterate (:string_butlast 1 :string_remove_char false :string_drop :string_butlast :string_eq :integer_mult :string_reverse :string_butlast 0 :string_reverse :string_occurencesof_char :integer_add :string_length :string_indexof_char :string_parse_to_chars :string_indexof_char :string_eq :string_occurencesof_char :string_indexof_char :string_contains_char :string_contains :string_length :string_occurencesof_char :integer_eq :integer_quot :string_remove_char :string_replace_char :string_parse_to_chars :string_replace_char :string_contains_char true :string_indexof_char 2 :string_length :string_length)))), :runtime (0.003171291999999998 0.0032260839999999993 0.0031799159999999996 0.0031760760000000008 0.003178676000000001 0.0031837600000000016 0.001890847999999999), :total-error 1, :amalgamated-error 1.021006652}
{:generation 179, :program (:in2 :string_replace_char :boolean_not :string_iterate (:boolean_or :string_drop :string_occurencesof_char :string_occurencesof_char :string_remove_char :string_reverse :string_reverse 2 :string_eq :string_contains false :string_contains :string_parse_to_chars false false false :boolean_and :boolean_and :string_contains :integer_eq :string_length :string_replace_char :boolean_eq "" :string_length :string_from_char :string_length :integer_subtract :integer_mult :string_nth :string_contains :string_replace_char :integer_eq :string_replace_char :string_length :string_take :string_from_char :string_parse_to_chars :string_contains :string_indexof_char)), :runtime (0.0031985039999999987 0.003133455999999998 0.0031922999999999986 0.0031704679999999996 0.0030933399999999987 0.003149975999999999 0.0031724640000000007), :total-error 1, :amalgamated-error 1.022110508}
{:generation 180, :program (:in2 :string_iterate (1 :string_iterate (:string_occurencesof_char :string_occurencesof_char false :string_parse_to_chars :string_contains :string_reverse :string_contains false :string_nth :string_concat :string_reverse :string_reverse :boolean_and :integer_add :integer_mult :string_occurencesof_char 1 false :integer_mult :integer_mult 0 :string_contains_char :string_contains_char :string_replace_char :string_parse_to_chars :string_concat :string_replace_char :string_length :string_length :boolean_and true true :string_length :string_indexof_char :string_concat true :string_length :integer_subtract :integer_subtract))), :runtime (0.0031267039999999997 0.003190503999999998 0.0031380599999999994 0.003129483999999999 0.0031184440000000023 0.003115940000000001 0.0031677840000000007), :total-error 1, :amalgamated-error 1.02198692}
{:generation 181, :program (:in2 :string_reverse :integer_mult :string_iterate (:string_remove_char :string_remove_char :boolean_and :string_rest :integer_add "" :boolean_and false false 2 0 false :string_occurencesof_char false :string_length :integer_mult :string_eq :string_contains false :integer_mult :string_replace_char :integer_add :string_occurencesof_char :string_remove_char :string_length :integer_add :string_from_char :boolean_or :string_length :integer_eq :string_length :string_eq :string_remove_char :string_concat :string_reverse :string_contains :string_remove_char true true)), :runtime (0.003208356 0.003148055999999998 0.0032045280000000008 0.0032045479999999993 0.003171356 0.0031324079999999997 0.002014208000000001), :total-error 1, :amalgamated-error 1.02108346}
{:generation 182, :program (:in2 :string_iterate (:string_iterate (:string_iterate (:string_occurencesof_char :integer_eq false :string_remove_char :string_contains :string_reverse :string_concat false :string_contains "" :boolean_and :in2 :boolean_and :integer_add false :string_occurencesof_char false :integer_quot) false :integer_eq 1 :string_eq :string_drop :string_length :string_replace_char false :integer_eq :string_remove_char :string_eq :string_indexof_char true :string_eq true true :integer_add))), :runtime (0.0031025200000000014 0.0031797000000000006 0.0030703719999999983 0.003155087999999998 0.0031795079999999984 0.0031626679999999996 0.0031733279999999996), :total-error 1, :amalgamated-error 1.022023184}
{:generation 183, :program (:in2 1 :string_iterate (:string_occurencesof_char :string_iterate (false false :string_rest :string_take) true false :string_nth :string_concat :string_reverse :string_reverse :integer_subtract :boolean_and false :string_occurencesof_char 1 false :integer_mult 0 false :string_contains_char :integer_eq :string_replace_char :string_from_char :string_length :string_parse_to_chars :string_length :boolean_and true :string_rest :string_length :string_indexof_char :string_concat :string_length true :integer_subtract :string_contains true)), :runtime (0.0031032480000000003 0.003129784000000001 0.0031553079999999995 0.0031301199999999975 0.0031655999999999984 0.003154603999999999 0.003204387999999998), :total-error 1, :amalgamated-error 1.022043052}
{:generation 184, :program (:in2 :string_iterate (:string_iterate (false :string_length :integer_quot :string_occurencesof_char :string_replace_char :boolean_and :integer_quot :string_contains_char :string_take :string_concat 0 :string_replace_char false :string_remove_char :boolean_and :integer_eq :string_contains :string_remove_char false :string_reverse :string_replace_char :integer_subtract :string_contains_char :integer_mult :integer_add :string_length :string_length :integer_add :integer_subtract :string_indexof_char :boolean_or :string_indexof_char :string_eq true :string_indexof_char :boolean_and "" :string_length))), :runtime (0.003265731999999998 0.0031854799999999975 0.003167455999999999 0.003163040000000001 0.003214528 0.003236431999999998 0.003182536), :total-error 1, :amalgamated-error 1.022415204}
{:generation 185, :program (:in2 :string_iterate (:string_nth :string_remove_char 1 :string_replace_char :string_contains_char :integer_mult :string_remove_char :string_replace_char 0 false false false false :string_contains_char :string_butlast :string_replace_char :string_replace_char "" :string_reverse :integer_add false :string_remove_char :string_indexof_char :string_occurencesof_char :integer_eq 1 1 :string_replace_char :integer_add :integer_eq :string_remove_char false :integer_mult :string_length :string_eq true 1 true :string_from_char :integer_add)), :runtime (0.003244128 0.0032260600000000006 0.003220391999999998 0.0032217279999999992 0.0031373359999999984 0.003091472000000003 0.0031377400000000004), :total-error 1, :amalgamated-error 1.022278856}
{:generation 186, :program (:in2 :string_iterate (false :string_nth false :in2 :string_occurencesof_char :integer_add :integer_eq false :string_contains false :string_eq false :string_concat :string_reverse :string_reverse :string_occurencesof_char "abcdefghijklmnopqrstuvwxyz" :integer_eq false :boolean_not :string_eq false :integer_mult :string_contains_char :integer_eq :string_from_char :integer_add :string_parse_to_chars :string_concat :string_butlast 0 0 :string_replace_char true :string_remove_char :integer_subtract true true :string_eq :integer_add :integer_mult true)), :runtime (0.0031584320000000027 0.003099763999999999 0.0030902719999999985 0.003084912000000002 0.0030924280000000012 0.003103196000000001 0.003098836000000001), :total-error 1, :amalgamated-error 1.02172784}
{:generation 187, :program (:in2 :integer_add :string_iterate (false false :string_occurencesof_char :string_reverse :integer_eq :boolean_and false false :string_eq :integer_quot 2 :integer_eq false :string_butlast :string_occurencesof_char :string_occurencesof_char :boolean_and :string_contains :string_contains :string_eq :boolean_and :string_parse_to_chars :integer_add :integer_add :string_contains_char :string_eq :string_length :integer_add :integer_add 0 :string_indexof_char :string_replace_char :string_contains_char true true true :string_take :string_length :string_butlast true)), :runtime (0.0018495359999999995 0.001903647999999999 0.0018895960000000008 0.00191368 0.0022202280000000007 0.0018419599999999988 0.0022250800000000017), :total-error 1, :amalgamated-error 1.0138437279999999}
{:generation 188, :program (:in2 :string_replace_char :string_iterate (false :string_eq :string_iterate (:string_butlast false :integer_quot :string_take :string_replace_char 0 :in2 false false :string_replace_char :string_eq false :integer_subtract :string_replace_char false :string_length :string_eq 1 1 :integer_add :string_eq :string_length :integer_eq :string_replace_char :string_replace_char :in1 :string_length :string_occurencesof_char :string_length :string_replace_char :integer_subtract true :string_contains_char true true true 2))), :runtime (0.0031374919999999987 0.0031117280000000002 0.010094148000000006 0.0031781320000000006 0.003167052000000001 0.003164272000000001 0.0032208680000000017), :total-error 1, :amalgamated-error 1.029073692}
{:generation 189, :program (:in2 :string_iterate (:string_iterate (:string_iterate (1 false :string_indexof_char :string_length :string_reverse :string_nth false :string_occurencesof_char :string_nth :string_eq :boolean_and :string_parse_to_chars :string_occurencesof_char :string_occurencesof_char :in1 :integer_mult :boolean_and true :boolean_and 0 :integer_add :string_contains_char 1 0 :integer_eq :string_length :integer_mult :integer_eq :string_drop :string_length true :in1 true :string_contains :string_replace_char :boolean_and :string_length :string_length)))), :runtime (0.0031559879999999998 0.0031689599999999984 0.0031547719999999997 0.007975659999999997 0.0031917480000000016 0.003154520000000001 0.0031714999999999994), :total-error 1, :amalgamated-error 1.026973148}
{:generation 190, :program (:in2 :string_iterate (:integer_mult :boolean_not 1 :string_reverse false :string_indexof_char :string_reverse :string_eq :string_eq :string_rest false false false :string_occurencesof_char :string_drop :integer_add :string_parse_to_chars :string_occurencesof_char 1 :integer_mult :boolean_and :string_rest 0 :string_occurencesof_char :string_contains_char :string_contains_char :string_rest :string_replace_char :string_length :string_remove_char :string_length :string_length :string_indexof_char :string_rest true true :boolean_and :string_contains_char :string_length :string_remove_char)), :runtime (0.0032015800000000025 0.0025092999999999973 0.0018492399999999987 0.0018424399999999984 0.0018548000000000006 0.0019162679999999992 0.0019100679999999998), :total-error 1, :amalgamated-error 1.015083696}
{:generation 191, :program (:in2 :string_iterate (:string_occurencesof_char :string_iterate (:string_iterate (:string_reverse :string_contains_char :string_take :string_contains :integer_eq false false :integer_eq 2 false :string_reverse :string_drop false :string_indexof_char :string_reverse false :string_occurencesof_char :string_contains :string_eq :string_rest :integer_add :string_take :string_concat :string_contains_char :integer_mult false :integer_add :integer_eq :string_indexof_char :string_indexof_char true :boolean_or :string_eq :string_length :string_concat :string_length)))), :runtime (0.003156631999999999 0.0031629879999999994 0.0031493560000000007 0.003172475999999998 0.003180696 0.0031699520000000006 0.0032043920000000017), :total-error 1, :amalgamated-error 1.022196492}
{:generation 192, :program (:in2 :string_iterate (:string_iterate (:string_nth :string_eq 2 false :string_contains_char :string_contains :boolean_and false :string_contains :string_replace_char :string_drop :string_drop false :string_butlast false :boolean_and false :integer_mult :string_parse_to_chars :integer_mult true :string_rest :string_length :string_nth :string_occurencesof_char :string_from_char false :string_replace_char :string_length 0 :integer_eq :integer_quot :integer_quot true :integer_quot :integer_mult :integer_eq :boolean_and true true true))), :runtime (0.0031408599999999997 0.003194699999999999 0.003200883999999999 0.003196596000000001 0.0032291080000000022 0.010000304000000005 0.003074152), :total-error 1, :amalgamated-error 1.029036604}
{:generation 193, :program (:in2 :string_iterate (:string_iterate (:integer_eq :string_reverse :string_occurencesof_char :boolean_and :boolean_eq :string_reverse :string_contains_char :string_rest false false false false false false :string_replace_char :integer_mult :string_contains :integer_add :string_contains false :string_take :string_rest :string_eq :string_remove_char :integer_quot 2 :string_replace_char true :string_eq 2 :string_length :string_eq :string_length :integer_quot :integer_subtract true :string_contains true))), :runtime (0.003138600000000001 0.0032613039999999983 0.0032537959999999976 0.0032274279999999996 0.02582664799999999 0.0032164320000000013 0.003228288000000003), :total-error 1, :amalgamated-error 1.045152496}
{:generation 194, :program (:in2 :in2 :string_iterate (false false :in2 :integer_add :string_contains :string_from_char :string_contains_char :string_length :boolean_and :boolean_not :integer_mult false :string_nth :string_take :string_reverse :integer_mult :string_replace_char :string_reverse :string_replace_char "" :integer_quot 0 :integer_mult 0 :string_contains_char :boolean_not :string_eq :string_eq :string_drop :string_length :string_length :integer_mult true true :string_eq :string_eq 2 true)), :runtime (0.003108739999999999 0.0031778400000000004 0.0031903879999999984 0.003211044000000001 0.003216159999999999 0.00322906 0.002837352000000001), :total-error 1, :amalgamated-error 1.021970584}
{:generation 195, :program (:in2 :string_iterate (:string_from_char :string_concat false :integer_eq :in2 :string_rest 2 :boolean_and :string_contains :string_nth false :string_occurencesof_char "abcdefghijklmnopqrstuvwxyz" :string_take :string_nth :string_take :string_reverse :integer_subtract :string_remove_char :string_reverse :string_remove_char :integer_mult false :string_eq :string_take :string_eq :string_parse_to_chars :integer_eq :string_replace_char :boolean_eq :integer_add "" :string_concat :string_concat true :string_length :string_contains :boolean_or true :string_take true)), :runtime (0.005634615999999999 0.0031826480000000023 0.003155596000000002 0.0031905599999999972 0.003117936000000001 0.0031781040000000006 0.0031526439999999996), :total-error 1, :amalgamated-error 1.024612104}
{:generation 196, :program (:in2 :string_iterate (:string_iterate (2 :integer_eq 1 false :string_contains_char :boolean_eq false :string_eq :string_reverse false :string_rest :string_nth :string_take :boolean_and false :string_occurencesof_char :string_replace_char :string_contains_char false :boolean_and :string_contains :string_concat :string_remove_char :string_replace_char :string_eq :string_contains_char :integer_mult) :string_contains_char :string_replace_char true :string_replace_char :integer_quot 1 :string_butlast :integer_add true)), :runtime (0.0025488520000000016 0.0020677519999999982 0.002415536 0.0019939759999999997 0.0021414839999999995 0.0020583319999999995 0.0020466879999999996), :total-error 1, :amalgamated-error 1.01527262}
{:generation 197, :program (:in2 :string_iterate (:string_iterate (false :integer_eq :boolean_and :boolean_and 1 :boolean_not :boolean_and :boolean_or :string_occurencesof_char 0 :integer_subtract :string_concat :integer_add false :string_nth :string_butlast :integer_mult false :integer_eq :boolean_and false 0 :string_occurencesof_char :string_occurencesof_char :integer_add :string_rest :integer_quot :string_contains :integer_mult :boolean_or :string_concat :string_length :integer_quot :string_replace_char :boolean_and :exec_dup (:string_contains true)))), :runtime (0.07273878800000005 0.0031470040000000006 0.003143919999999998 0.003165075999999999 0.0031893640000000014 0.001841367999999999 0.0018933079999999985), :total-error 1, :amalgamated-error 1.0891188280000001}
{:generation 198, :program (:in2 :string_drop :string_iterate (:string_occurencesof_char :string_nth :string_contains :string_length :string_replace_char :boolean_and :string_reverse false :string_contains_char false true :string_nth false false :string_reverse false :string_occurencesof_char false :string_replace_char :integer_add :string_contains :integer_add :string_indexof_char 1 :string_eq 1 :string_contains_char :string_remove_char 2 :integer_mult :string_parse_to_chars :boolean_or :boolean_and true :integer_subtract :string_concat :string_length true)), :runtime (0.0030715879999999997 0.003180839999999998 0.003196851999999999 0.0031366000000000002 0.0031648920000000003 0.0032204599999999983 0.0032274839999999988), :total-error 1, :amalgamated-error 1.022198716}
{:generation 199, :program (:in2 :string_reverse :string_iterate (false false :string_occurencesof_char :string_contains_char false :boolean_and 1 false :string_indexof_char :integer_eq :string_nth :integer_quot :string_eq :string_length :string_butlast :integer_mult :string_occurencesof_char :string_rest :string_reverse :string_reverse :string_take :string_take :string_take false :string_remove_char :integer_quot :string_from_char :string_replace_char :integer_subtract 2 :integer_eq :string_contains :integer_quot :string_from_char true :string_length :integer_mult true :integer_quot)), :runtime (0.0031930999999999995 0.0031456479999999987 0.0031972880000000004 0.0031861079999999987 0.025793268 0.003159428000000001 0.003166668), :total-error 1, :amalgamated-error 1.044841508}
